minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1573.2454834,1870.75415039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1573.2454834,1870.75415039,0,0,0,0,0,-1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,2,0,0,0,L
2,1,1573.2454834,1870.75415039,0,0,-2,-1,-1,-1,1,0,0,1,1,1,0,0,1,-1,1,0,0,0,2,0,0,0,L
3,1,1573.2454834,1870.75415039,0,0,-5,-4,-1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,-1,2,0,0,0,L
4,1,1573.2454834,1870.75415039,0,0,-2,-1,-1,5,2,1,0,2,3,2,1,2,1,0,1,0,0,-1,1,0,0,0,L
5,1,1573.2454834,1870.75415039,0,0,-2,-1,0,10,2,2,1,2,4,2,1,2,1,0,1,0,0,-1,-1,0,0,0,L
6,1,1573.2454834,1870.75415039,0,0,2,3,0,16,2,2,1,2,4,2,1,2,1,0,1,0,0,-1,-1,0,0,0,L
7,1,1573.2454834,1870.75415039,0,0,9,10,-1,16,2,2,1,2,4,2,1,2,1,0,1,1,-1,0,-1,0,0,0,L
8,1,1573.2454834,1870.75415039,0,0,4,6,-1,15,2,2,1,2,4,2,1,2,1,0,1,1,-1,1,-2,0,0,0,L
9,1,1573.2454834,1870.75415039,0,0,-1,0,0,13,2,1,1,2,4,2,1,2,1,-1,1,2,0,1,-2,0,0,0,L
10,1,1573.2454834,1870.75415039,0,0,-5,-5,1,12,2,1,1,2,4,2,1,2,1,-2,1,3,0,1,-2,0,0,0,L
11,1,1573.2454834,1870.75415039,0,0,-2,-2,1,12,2,1,1,2,4,2,1,2,1,-2,1,3,0,1,-2,0,0,0,L
12,1,1573.2454834,1870.75415039,0,0,0,0,0,11,2,1,1,2,4,2,1,2,1,-2,1,3,0,1,-2,0,0,0,L
13,1,1573.2454834,1870.75415039,0,0,5,5,-1,10,2,1,1,2,4,2,1,2,1,-2,1,3,0,1,-2,0,0,0,L
14,1,1573.2454834,1870.75415039,0,1,-1,-1,-1,7,1,1,1,2,3,2,0,1,1,-2,2,3,0,2,-2,0,0,0,L
15,1,1573.2454834,1870.75415039,0,1,1,1,-1,7,1,1,1,2,3,2,0,1,1,-2,2,3,0,2,-2,0,0,0,L
16,1,1573.2454834,1870.75415039,0,1,8,7,-1,12,1,1,1,2,3,2,0,1,1,-1,2,3,-1,2,-4,0,0,0,L
